index	sentence1	sentence2	label
1795	O ambiente econômico da Europa mudou consideravelmente nos últimos trinta anos, e as economias dos países europeus se abriram progressivamente para a economia global. Como resultado, a competitividade das economias européias depende não apenas dos custos de produção, mas também do desempenho dos sistemas de previdência e previdência que garantem segurança para o futuro.	Os sistemas nacionais de pensões atualmente adotados na Europa estão em dificuldades.	not_entailment
1796	São Francisco (Reuters) - A Dell Inc. planeja anunciar resultados trimestrais preliminares após o fechamento do mercado na terça-feira, após adiar o lançamento na semana passada devido a complexidades contábeis relacionadas a uma investigação regulatória.	Terça-feira, resultados trimestrais preliminares serão anunciados.	entailment
1797	Um dia depois de se comprometer a empreender um dos maiores esforços de reconstrução da história, o presidente Bush notificou ontem que a reconstrução da Costa do Golfo, devastada pelo furacão, exigirá cortes de gastos em outras partes do orçamento federal	Em meio à crescente preocupação entre os republicanos do Congresso sobre o enorme custo do esforço de reconstrução planejado, Bush disse que o governo federal poderia pagar a conta sem recorrer a um aumento de impostos.	not_entailment
1798	O fundador do movimento de "camisa amarela" da Tailândia, que fechou os aeroportos de Bangcoc no ano passado, foi baleado e ferido em uma tentativa de assassinato na sexta-feira, apenas alguns dias depois que as tropas reprimiram manifestantes no tumulto do grupo rival "camisa vermelha" antigovernamental. O governo rapidamente se moveu para reforçar a segurança em torno do primeiro-ministro Abhisit Vejjajiva, que disse que um estado de emergência imposto no domingo em Bangcoc continuaria em vigor. Os veículos que transportam Abhisit foram atacados duas vezes por manifestantes de camisa vermelha antes dos tumultos desta semana.	O "amarelo" e as "camisas vermelhas" são inimigos.	entailment
1799	Mas quando surgiu a questão da sede da OMC, e a Alemanha fez uma oferta e uma proposta para sediar a OMC em Bonn, os suíços subitamente perceberam que estavam vulneráveis e começaram a melhorar suas ofertas.	A sede da OMC fica em Bonn.	not_entailment
1800	O tufão Xangsane atacou a capital filipina na quinta-feira, aterrando voos, interrompendo embarcações e fechando escolas e mercados depois de provocar inundações fatais no centro do país.	Um tufão atinge as Filipinas.	entailment
1801	Roddenberry era provavelmente mais conhecida por seu papel como a voz dos computadores em quase todas as séries de spin-off de televisão de Star Trek, da década de 1960 até os dias atuais. Ela também é a voz do computador no próximo filme do diretor JJ Abrams, Star Trek. Majel também interpretou Nurse Chapel na série original de Star Trek, estrelada por William Shatner, e mais tarde interpretou Lwaxana Troi em Star Trek: The Next Generation e Star Trek: Deep Space Nine.	Majel Roddenberry morreu de câncer.	not_entailment
1802	Drew Walker, diretor de saúde pública do NHS Tayside, disse: "É importante ressaltar que este não é um caso confirmado de raiva".	Um caso de raiva foi confirmado.	not_entailment
1803	A cientista da Clonaid, Brigitte Boisselier, disse que o primeiro clone humano - uma garota chamada Eve - nasceu na quinta-feira de uma mãe americana.	Brigitte Boisselier anunciou que um bebê clonado havia nascido.	entailment
1804	Ele pegou emprestado uma série de idéias brilhantes do think tank favorito de Bill Clinton, o Conselho de Liderança Democrática, e endossou as reformas do Medicare sugeridas por uma das luminárias mais brilhantes do Partido Democrata, John Breaux, da Louisiana.	Bill Clinton pertence ao Partido Democrata.	not_entailment
1805	Olson, 62 anos, trabalhou anteriormente como sócio da Ernst & Young LLP, como presidente do banco de Minnesota e como assessor do Congresso, antes de ingressar no conselho do Fed em 2001, para cumprir um mandato que termina em 2010.	Olson é membro do conselho do Fed.	entailment
1806	Os acusados do assassinato de seis jesuítas, se considerados culpados, serão punidos, sejam eles civis, militares ou pessoas influentes.	Seis jesuítas foram mortos por civis.	not_entailment
1807	O público de Damasco foi recebido nas casas particulares dos candidatos às eleições ou em tendas especialmente montadas, onde os eleitores desfrutam de comida, bebida e entretenimento, principalmente na casa do rico candidato Adnan Mullah, onde dezenas de apoiadores e amigos foram convidados para jantar todas as noites.	Os candidatos divertem os eleitores em suas casas.	entailment
1808	Em Londres, por volta das 11h, a marcha se reúne em Camberwell Green. Cerca de 250 pessoas estão aqui, de muitas partes da Grã-Bretanha; Conheço manifestantes de Newcastle, Manchester, Leicester e, especialmente, reduto do trabalho organizado, Sheffield. O céu está cinzento, mas a atmosfera é agradável; cinco membros da Polícia Metropolitana de Londres estão presentes e estão todos sorrindo. A maioria dos manifestantes é jovem, alguns tão jovens quanto o ensino médio, mas alguns são mais velhos; alguns professores, incluindo membros dos capítulos de Lewisham e Sheffield da União Nacional de Professores, estão carregando faixas em apoio aos seus alunos.	Camberwell Green está em Londres.	entailment
1809	Cerca de 50 milhões de anos atrás, por outro lado, os níveis de oxigênio na atmosfera mediam 23 por cento - 2 por cento mais do que hoje.	23% da atmosfera é composta por oxigênio.	not_entailment
1810	A cúpula do G8, realizada de 8 a 10 de junho, reuniu líderes das principais democracias industriais do mundo, incluindo Canadá, França, Alemanha, Itália, Japão, Rússia, Reino Unido, União Europeia e Estados Unidos.	O Canadá participa da cúpula do G8.	entailment
1811	O sistema partidário aumentou em importância durante a Segunda República. Partidos grandes e fortes foram promovidos pelo método de representação proporcional d'Hondt, e logo começaram a receber subsídios estatais.	Vários novos partidos políticos surgiram.	not_entailment
1812	Mas, de acordo com o Dr. Williams, outros membros do painel defenderam outras idéias, por exemplo, que os planetas deveriam ter mais de 2.000 quilômetros de diâmetro (ou cerca de 1.250 milhas) de diâmetro (Plutão tem cerca de 1.500 milhas).	O diâmetro de Plutão mede 1.500 milhas.	entailment
1813	Arte rupestre pré-histórica falsa de um homem das cavernas com um carrinho de compras foi pendurada nas paredes do Museu Britânico.	Arte pré-histórica descoberta na África do Sul.	not_entailment
1814	As forças de segurança mataram seis maoístas; enquanto os rebeldes mataram um policial e um civil sequestrado se afogou fugindo dos maoístas, dizem os últimos relatórios relacionados à insurgência.	Um policial civil foi morto.	not_entailment
1815	Em 25 de novembro de 2001, um bebê elefante asiático nasceu no Zoológico Nacional de Washington, DC.	elefante bebê nascido	entailment
1816	WASHINGTON - Um relatório do Pentágono sobre a prisão de Guantánamo, ordenado pelo presidente Barack Obama, conclui que as condições para os presos estão alinhadas com as convenções de Genebra e outras obrigações legais, disse uma autoridade dos EUA na sexta-feira. O relatório deve ser entregue à Casa Branca no sábado, como parte de uma ordem executiva histórica emitida por Obama no mês passado, determinando o fechamento do campo de detenção "guerra ao terror". O funcionário, que conversou com os repórteres sob condição de anonimato, disse que a revisão realizada pelo almirante Patrick Walsh descobriu que os detidos eram tratados humanamente, de acordo com as Convenções de Genebra e outras leis reconhecidas pelos Estados Unidos.	A prisão de Guantánamo fica em Cuba.	not_entailment
1817	A Philip Morris, o grupo norte-americano de alimentos e tabaco que faz do Marlboro, o cigarro mais vendido no mundo, ignorou o forte sentimento antitabagista nos EUA.	A Philip Morris possui a marca Marlboro.	entailment
1818	A UFJ Holdings Inc. disse que deseja se unir ao Mitsubishi Tokyo Financial Group Inc., uma combinação que superaria o Citigroup Inc. como o maior banco do mundo e aceleraria as tentativas do Japão de limpar empréstimos ruins.	A fusão dos bancos japoneses cria o maior banco do mundo.	not_entailment
1819	O acetaminofeno é mais conhecido como a droga em produtos vendidos sob a marca Tylenol, mas está amplamente disponível em versões genéricas tipicamente menos caras.	O acetaminofeno é produzido pelo Tylenol.	not_entailment
1820	Um policial belga que se apresentava como traficante de arte em Bruxelas prendeu três suecos.	Três suecos foram presos em uma operação policial da Bélgica.	entailment
1821	Em uma declaração no The Washington Times, o diretor executivo dos democratas do século XXI, Mark Lotwis, chamou o processo de "frívolo" e disse: "vamos defender a integridade da nossa organização". A porta-voz da Landmark Education, Deborah Beroset, disse que o Fórum do Marco "não é de natureza religiosa e qualquer reivindicação ao contrário é simplesmente absurda" e afirmou: "Embora não participemos desse processo e não tenhamos conhecimento em primeira mão, podemos apenas supor que estamos sendo usados como futebol jurídico e político para promover os próprios interesses financeiros do demandante. O processo de Nova York foi aberto em 14 de abril e ainda está em fase inicial de apresentação. Uma conferência com o juiz do tribunal federal no caso foi agendado para 17 de junho.	Mark Lotwis é um democrata.	entailment
1822	Apenas 16 mulheres foram eleitas para o parlamento de 223 membros em 1995, e apenas 2 mulheres ocupam cargos ministeriais.	As mulheres estão mal representadas no parlamento.	entailment
1823	Funcionários da TAG Heuer anunciaram que a empresa recebeu o prêmio de design de produto iF, concedido pelo júri do International Forum Design. A TAG Heuer recebeu o prêmio por seu conceito de relógio, chamado Monaco Caliber 360 (Linear Second) Concept Chronograph. O júri que distribui os prêmios de design de produto da iF a cada ano é composto pelos principais especialistas em design de todo o mundo reunidos em um só lugar. Os prêmios iF são apresentados em Hannover, Alemanha, no Fórum Internacional de Design Hannover GMBH. Existem vários campos e disciplinas que têm seus próprios prêmios.	O cronógrafo conceito Monaco Caliber 360 (segundo linear) é produzido em Hannover.	not_entailment
1824	Francis Deng acredita que o governo será receptivo ao plano de enviar 1.800 tropas de manutenção da paz.	A UA disse que pode enviar uma força de manutenção da paz com 2.000 soldados.	not_entailment
