index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
4732	main-news	headlines	2014	478	none	none	Comandante do Taliban paquistanês capturado no Afeganistão	Xiitas do Paquistão exigem proteção de militantes	0.6
4733	main-news	headlines	2014	479	none	none	Motorista em acidente de trem na Espanha enfrenta perguntas de juiz	Motorista de trem em acidente na Espanha é interrogado por juiz	5.0
4734	main-news	headlines	2014	480	none	none	Ações fecham alta de 0,39%	Estoques de Cingapura fecham 0,31% a mais	1.6
4735	main-news	headlines	2014	481	none	none	EUA divulgam relatório inicial sobre impactos de fraturamento na água	Homens na China detidos após levar meninas para o hotel	0.0
4736	main-news	headlines	2014	482	none	none	Rússia &#39;sozinha&#39; em culpar rebeldes sírios por ataque químico: EUA	Rússia pede à ONU que considere sua investigação sobre o uso de armas químicas na Síria	2.6
4737	main-news	headlines	2014	483	none	none	Filipinas, rebeldes chegam a acordo de compartilhamento de riqueza	Filipinas e rebeldes chegam a &#39;acordo de riqueza&#39;	5.0
4738	main-news	headlines	2014	484	none	none	Número de mortos na violência no oeste da China sobe para 35	Urgente: número de mortos por incêndio no nordeste da China sobe para 112	1.2
4739	main-news	headlines	2014	488	none	none	Imran disputará quatro lugares na NA	Imran Khan para disputar eleições de quatro cadeiras de NA	4.75
4740	main-news	headlines	2014	489	none	none	Empresa israelense de carros elétricos Better Place para dobrar	Empresa israelense de carros elétricos desdobrável	4.4
4741	main-news	headlines	2014	490	none	none	O técnico do Houston Texans, Gary Kubiak, foi hospitalizado após desmaiar no jogo	Técnico texano Gary Kubiak em estado estável após colapso	2.8
4742	main-news	headlines	2014	491	none	none	Senhor da guerra pró-Pak Taliban morto em ataque aéreo dos EUA	Comandante do Talibã morto em ataque aéreo dos EUA	4.4
4743	main-news	headlines	2014	493	none	none	Carro-bomba mata 20 pessoas no noroeste da Síria	Carro-bomba no norte da Síria mata 20	4.6
4744	main-news	headlines	2014	494	none	none	Soldados sul-coreanos matam homem que tenta atravessar a fronteira para o norte	Coreia do Norte fecha a última linha direta restante para o sul	1.0
4745	main-news	headlines	2014	495	none	none	Até 50 mortos em acidente de trem na Espanha	Mais de 70 mortos em acidente de trem de alta velocidade na Espanha	3.4
4746	main-news	headlines	2014	496	none	none	Cinco estrangeiros condenados à morte por contrabando de drogas no Egito	Egito condena paquistanês entre os 5 até a morte por contrabando de drogas	4.2
4747	main-news	headlines	2014	497	none	none	Trem francês descarrila ao sul de Paris	Passageiros franceses informam sobre provação de colisão	1.2
4748	main-news	headlines	2014	498	none	none	Ex-porta-voz do presidente dos EUA, Ronald Reagan, morre	Larry Speakes, ex-porta-voz de Reagan, morre aos 74 anos	4.2
4749	main-news	headlines	2014	499	none	none	Egito vota em nova constituição	Egípcios votam em constituição divisória	3.8
4750	main-news	headlines	2014	500	none	none	Obama conhece a família Mandela enquanto ícone permanece no hospital	Obamas para conhecer a família Mandela não vão ao hospital	2.8
4751	main-news	headlines	2014	502	none	none	Ganhos fracos reduzem as ações dos EUA no início do pregão	Ganhos fracos reduzem as ações em Wall Street	3.8
4752	main-news	headlines	2014	504	none	none	Três temidos mortos após acidente de helicóptero em bar	Três mortos temidos após acidente de pub em helicóptero	5.0
4753	main-news	headlines	2014	505	none	none	Legislador da Nigéria acusado de suborno	MP nigeriano acusado de aceitar suborno de US $ 3 milhões	3.4
4754	main-news	headlines	2014	506	none	none	Rúpia caem 8 paise x dólar no início do pregão	Rupee up 22 paise contra o dólar no início do comércio	1.8
4755	main-news	headlines	2014	508	none	none	Peres de Israel pede retorno às negociações de paz	Peres de Israel pede retorno às negociações de paz	5.0
4756	main-news	headlines	2014	509	none	none	Obama deve falar sobre a Síria na Casa Branca às 13h15 EDT	Obama fará declaração sobre a Síria na Casa Branca às 13h15	5.0
4757	main-news	headlines	2014	510	none	none	Estoques indianos abrem em baixa	Estoques indianos fecham em queda	1.8
4758	main-news	headlines	2014	511	none	none	EUA preparam possível ação individual contra a Síria	EUA defendem ação contra a Síria	3.4
4759	main-news	headlines	2014	512	none	none	Breves confrontos com a polícia em Belfast	Lamentadores entram em conflito com a polícia na Tunísia	1.2
4760	main-news	headlines	2014	515	none	none	Terremoto na China: número de mortos sobe	Número de mortos na gripe sobe para seis	1.4
4761	main-news	headlines	2014	516	none	none	Quatro presos em Bangladesh sobe para 352	Proprietário preso enquanto Bangladesh chega a 372	2.6
4762	main-news	headlines	2014	518	none	none	RI condena uso de armas químicas na Síria	Surgem perguntas sobre reivindicações de armas químicas na Síria	2.6
4763	main-news	headlines	2014	519	none	none	Forte novo terremoto atinge região de Pak	Poderoso novo terremoto atinge região do Paquistão destruída	4.8
4764	main-news	headlines	2014	520	none	none	Tropas indianas matam soldado paquistanês na linha de controle da Caxemira	Tropas indianas invadem posto militar paquistanês	1.2
4765	main-news	headlines	2014	521	none	none	Papa Bento XVI despede-se dos cardeais	Papa Bento XVI parte do Vaticano pela última vez	3.6
4766	main-news	headlines	2014	523	none	none	Nova transportadora da China amplia unidade de modernização militar	Vice-premiê chinês se encontra com o governador-geral da Austrália	1.2
4767	main-news	headlines	2014	524	none	none	Líder brasileiro mantém conversas de crise sobre protestos de rua	Líder do Brasil promete voto para reforma	1.6
4768	main-news	headlines	2014	525	none	none	Tempestade tropical Andrea fechando a costa leste	Tempestade tropical Andrea desliza pela costa leste	4.0
4769	main-news	headlines	2014	527	none	none	Quatro mortos em acidente de trem na Indonésia	Cinco mortos enquanto trem na Indonésia colide com caminhão de combustível	3.4
4770	main-news	headlines	2014	528	none	none	Israel avança plano para construir 900 casas de assentamento	Israel divulga planos para novas casas de colonos	3.8
4771	main-news	headlines	2014	529	none	none	Miss New York ganha coroa Miss America	Miss New York é coroada Miss America	5.0
4772	main-news	headlines	2014	531	none	none	Austríaco encontrado acumulando 56 caveiras roubadas em museu doméstico	Homem austríaco acusado após 56 crânios humanos serem encontrados em sua casa	4.4
4773	main-news	headlines	2014	532	none	none	EUA prontos para posse de Obama	Câmara dos EUA apóia novas sanções antes da posse do Irã	0.4
4774	main-news	headlines	2014	533	none	none	Suspeita de militante saudita morre sob custódia libanesa	Suspeita de drone dos EUA mata 6 militantes no Iêmen	0.4
4775	main-news	headlines	2014	534	none	none	Homem põe fogo no National Mall	Homem põe fogo no National Mall de Washington	4.8
4776	main-news	headlines	2014	535	none	none	7 mortos em ataques no Iraque	27 mortos em ataques no Iraque	2.0
4777	main-news	headlines	2014	536	none	none	Milhares protestam contra casamento gay	Milhares protestam contra casamento gay na França	3.2
4778	main-news	headlines	2014	537	none	none	Tinta da Índia: Imagem do dia: 27 de janeiro	Tinta da Índia: Imagem do dia: 20 de março	1.0
4779	main-news	headlines	2014	538	none	none	Capitólio dos EUA em bloqueio após tiros disparados	Assista ao vivo: Capitólio dos EUA em bloqueio após relatos de tiros disparados	4.8
4780	main-news	headlines	2014	539	none	none	Abre a 1ª zona piloto de livre comércio da China	Zona de livre comércio de Xangai inicia operação	3.8
4781	main-news	headlines	2014	540	none	none	12 mortos e 25 feridos em explosão de bomba no noroeste do Paquistão	6 mortos, 12 feridos em explosão no noroeste de Pakista	2.6
4782	main-news	headlines	2014	541	none	none	Selecionar imagens do colapso do edifício em Bangladesh	Pelo menos 200 mortos em colapso de prédio em Bangladesh	1.4
4783	main-news	headlines	2014	542	none	none	Tribunal chinês mantém pena de morte para assassinos do Mekong	Tribunal confirma sentenças de morte para assassinos de Mekong	4.4
4784	main-news	headlines	2014	543	none	none	Manifestantes do Egito &#39;devem ser dispersos&#39;	Professor de seqüestro a ser sentenciado	0.0
4785	main-news	headlines	2014	544	none	none	Explosão de cilindro de gás em ônibus escolar no Paquistão mata 17	Explosão mortal de cilindro de gás atinge ônibus escolar no Paquistão	3.8
4786	main-news	headlines	2014	545	none	none	Carga norte-coreana revela comércio de reparo de mísseis com Cuba	N navio coreano carregando mísseis de Cuba apreendidos	2.8
4787	main-news	headlines	2014	546	none	none	Forças israelenses detêm 5 palestinos na Cisjordânia	Forças israelenses prendem cinco palestinos na Cisjordânia	4.8
4788	main-news	headlines	2014	547	none	none	Protestos varrem o Brasil apesar da concessão	Protestos planejados em todo o Brasil, apesar das concessões	4.0
4789	main-news	headlines	2014	548	none	none	Angela Merkel vence terceiro mandato nas eleições alemãs	Merkel vence grande eleição na Alemanha	3.8
4790	main-news	headlines	2014	550	none	none	Trabalhadores sul-coreanos começam a sair da zona de fábrica conjunta	Trabalhadores sul-coreanos devem sair da zona de fábrica conjunta	3.8
4791	main-news	headlines	2014	551	none	none	Senado para votar em avançar Hagel aceno	Bento chega em casa com nova casa e novo papa	0.0
4792	main-news	headlines	2014	552	none	none	15 mortos e dezenas de feridos em atentados suicidas na estação de trem russa	Homem-bomba mata 14 na estação de trem russa	3.2
4793	main-news	headlines	2014	554	none	none	O líder da oposição do Camboja, Sam Rainsy, retorna para agitar as eleições	Chefe da oposição do Camboja recorre ao parlamento em votação	3.0
4794	main-news	headlines	2014	555	none	none	Ocidente elogia voto da oposição na Síria para participar de negociações de paz	Oposição síria para nomear delegação para negociações	2.6
4795	main-news	headlines	2014	556	none	none	Obama viaja para Oklahoma, devastada pelo tornado	Obama visita tornado atingido em Oklahoma	4.6
4796	main-news	headlines	2014	557	none	none	Nenhum acordo sobre a falésia fiscal, como Obama sai de férias	John Boehner: de origem humilde, a falésia fiscal pode ser sua ruína	1.0
4797	main-news	headlines	2014	559	none	none	Carro-bomba na Síria mata pelo menos 12 em cidade controlada por rebeldes	Carro-bomba do Sinai mata pelo menos 10 soldados egípcios	1.8
4798	main-news	headlines	2014	560	none	none	Kerry: Plano econômico de US $ 4 bilhões da Palestina pode funcionar	Kerry: Ainda não há acordo em negociações nucleares com o Irã	0.0
4799	main-news	headlines	2014	561	none	none	Número de mortos em colapso de prédio em Bangladesh atinge 359	Número de mortos em colapso de prédio na Índia sobe para 72	0.8
4800	main-news	headlines	2014	562	none	none	Dezenas de mortos na República Centro-Africana	98 mortos na República Centro-Africana após confrontos	3.4
4801	main-news	headlines	2014	563	none	none	Líbia ameaça ação do exército contra manifestantes de petróleo	Ameaça de bomba força evacuação em Princeton	0.8
4802	main-news	headlines	2014	564	none	none	2 Sindicatos turcos convocam greve na segunda-feira em protesto contra a violência policial	Agitação turca: Sindicatos pedem greve por repressão policial	3.4
4803	main-news	headlines	2014	565	none	none	[Ticker] Fitch atualiza rating de crédito grego	Moody&#39;s eleva rating de crédito grego	3.4
4804	main-news	headlines	2014	566	none	none	Homens armados emboscam barco policial na região petrolífera da Nigéria	Polícia sudanesa bloqueia protesto na comissão de direitos humanos	0.0
4805	main-news	headlines	2014	567	none	none	Russos que deixam a Síria cruzam o Líbano	Rússia entrega ajuda humanitária a refugiados sírios no Líbano	2.2
4806	main-news	headlines	2014	568	none	none	Dois soldados americanos mortos em ataque &quot;interno&quot; no Afeganistão	8 soldados mortos em ataque a bomba no noroeste do Paquistão	0.8
4807	main-news	headlines	2014	569	none	none	Ícone sul-africano Nelson Mandela é hospitalizado	Nelson Mandela da África do Sul Hospitalizado	5.0
4808	main-news	headlines	2014	572	none	none	Papa Francisco condena indiferença global ao sofrimento	Papa Francisco comemora migrantes mortos em Lampedusa	1.4
4809	main-news	headlines	2014	573	none	none	Alto juiz Mansour empossado como presidente interino do Egito	Justiça Adly Mansour empossado como presidente interino do Egito	4.4
4810	main-news	headlines	2014	575	none	none	Explosão mata 10 meninas no leste do Afeganistão	Explosão mata nove no sul do Afeganistão, dizem autoridades	2.8
4811	main-news	headlines	2014	576	none	none	Polícia queniana prende principal recrutador da Al-Shabaab, financiador	Quênia: par preso pela polícia antiterror	3.2
4812	main-news	headlines	2014	577	none	none	Obama anuncia planos de controle de armas na quarta-feira	Obama estabelecerá planos de controle de armas	3.6
4813	main-news	headlines	2014	578	none	none	Bombas matam duas pessoas e ferem dezenas na Maratona de Boston	Apenas duas bombas encontradas no ataque da Maratona de Boston	2.2
4814	main-news	headlines	2014	579	none	none	Armas químicas da Síria podem acabar no mar	EUA destroem estoque de armas químicas na Síria no mar	2.4
4815	main-news	headlines	2014	580	none	none	Presidente pela conclusão antecipada da Parceria Ecológica com o Sri Lanka	Primeiro-ministro do Paquistão por laços econômicos mais profundos com o Sri Lanka	2.6
4816	main-news	headlines	2014	581	none	none	Três liberadas no centro de sonda de abuso	Edifício de três andares desmorona no Ebute Meta	0.0
4817	main-news	headlines	2014	582	none	none	Bomba explode no shopping grego, duas pessoas feridas	Bomba explode no shopping de Atenas, 2 feridos	4.4
4818	main-news	headlines	2014	583	none	none	Seis australianos mortos em acidente de avião no Laos	Dezenas de mortos em acidente de avião no Laos	3.0
